stop_id,stop_name,stop_lat,stop_lon,stop_url,location_type
555701,Blücherstraße,49.487379,8.527329,,0
555702,Blücherstraße,49.48734,8.527753,,0
244902,Neuer Meßplatz,49.505361,8.470001,,0
614501,Kopfklinik,49.419048,8.667138,,0
614502,Kopfklinik,49.419173,8.666949,,0
129501,Hermann-Treiber-Str.,49.419646,8.651818,,0
129502,Hermann-Treiber-Str.,49.4198,8.651873,,0
132502,Rainweg,49.430216,8.746769,,0
608006,Am Salzkai,49.49641,8.46081,,0
640901,Turnerbrunnen,49.431789,8.705377,,0
127002,Im Breitspiel,49.365326,8.687047,,0
213306,Stifterstraße,49.468503,8.435386,,0
213305,Stifterstraße,49.468673,8.435263,,0
127001,Im Breitspiel,49.364944,8.686672,,0
213302,Stifterstraße,49.468493,8.435172,,0
213301,Stifterstraße,49.468799,8.435563,,0
600806,Leoniweg,49.51036,8.49261,,0
131101,Haarlaß,49.420209,8.730295,,0
131102,Haarlaß,49.420151,8.729127,,0
259705,Suebenheim,49.455203,8.569994,,0
259706,Suebenheim,49.45483,8.570057,,0
206009,BASF,49.494586,8.430622,,0
206002,BASF,49.494998,8.432839,,0
206001,BASF,49.494442,8.433686,,0
206006,BASF,49.495814,8.430227,,0
206007,BASF,49.495453,8.432381,,0
206005,BASF,49.494366,8.430377,,0
261008,Vogelstang Zentrum,49.511206,8.538469,,0
128801,Carl-Bosch-Museum,49.415721,8.729098,,0
261005,Vogelstang Zentrum,49.51088,8.539228,,0
261007,Vogelstang Zentrum,49.511182,8.538161,,0
261006,Vogelstang Zentrum,49.510715,8.539351,,0
261001,Vogelstang Zentrum,49.51027,8.53862,,0
261002,Vogelstang Zentrum,49.51051,8.53937,,0
263007,Waldstraße,49.52906,8.48856,,0
205106,Schlesierstraße,49.452447,8.404357,,0
205107,Schlesierstraße,49.451956,8.405147,,0
205105,Schlesierstraße,49.452587,8.403966,,0
250501,Diesterwegschule,49.471566,8.469868,,0
205108,Schlesierstraße,49.45203,8.40519,,0
344101,Krone,49.460831,8.806398,,0
240606,Fernmeldeturm,49.486904,8.49297,,0
240605,Fernmeldeturm,49.486988,8.492804,,0
515705,Brunnenweg,49.472195,8.334341,,0
215408,Hans-Warsch-Platz,49.493412,8.376072,,0
263002,Waldstraße,49.52853,8.4894,,0
246502,Strohmarkt,49.48618,8.470126,,0
246501,Strohmarkt,49.486397,8.469659,,0
348412,Zentgrafenstraße,49.477361,8.657469,,0
237608,Käfertal Süd,49.50639,8.50485,,0
119502,Sternwarte,49.400799,8.727345,,0
119503,Sternwarte,49.400684,8.727322,,0
119501,Sternwarte,49.400608,8.72739,,0
124902,Im Dornbusch,49.395875,8.649121,,0
242705,Kurpfalzbrücke,49.492898,8.470669,,0
125501,Kurpfalzring Süd,49.40263,8.640969,,0
125502,Kurpfalzring Süd,49.402466,8.640874,,0
670905,Neckarh. Friedhof,49.460942,8.598047,,0
249402,Lettestraße,49.465443,8.486681,,0
249401,Lettestraße,49.465384,8.486855,,0
262206,Glücksburger Weg,49.536407,8.486268,,0
248105,Neckarau Bahnhof,49.455453,8.494434,,0
251106,Lochgärten,49.469967,8.499543,,0
251105,Lochgärten,49.470139,8.499668,,0
248101,Neckarau Bahnhof,49.455403,8.494299,,0
248102,Neckarau Bahnhof,49.455496,8.494131,,0
262205,Glücksburger Weg,49.536104,8.4853,,0
248108,Neckarau Bahnhof,49.455259,8.495188,,0
11601,Bad Dürkheim Bahnhof,49.461467,8.170481,,0
615905,Holländerstraße,49.428181,8.50902,,0
587101,Gewerbegebiet,49.426591,8.808979,,0
245125,Paradeplatz,49.48784,8.46638,http://www.rnv-online.de/liniennetz/wichtige-umsteigepunkte.html,0
63106,Lilienstraße,49.445994,8.582347,,0
63105,Lilienstraße,49.445873,8.582231,,0
554408,Universitätsklinikum,49.493404,8.484224,,0
554405,Universitätsklinikum,49.49365,8.48366,,0
554403,Universitätsklinikum,49.493803,8.484508,,0
132001,Mittlerer Rainweg,49.426098,8.746704,,0
132002,Mittlerer Rainweg,49.426134,8.746591,,0
569806,Dortmunder Straße,49.418782,8.515353,,0
236711,Platz der Freundsch.,49.518339,8.538109,,0
118904,Römerstr.,49.407858,8.685047,,0
236712,Platz der Freundsch.,49.518522,8.539196,,0
118901,Römerstr.,49.40789,8.68494,,0
118903,Römerstr.,49.407931,8.685248,,0
118902,Römerstr.,49.40792,8.68535,,0
604101,MA Rathaus/REM,49.489134,8.4625,,0
245803,Rheinstraße MA,49.49089,8.458136,,0
123802,Pädagog. Hochschule,49.419472,8.66977,,0
123801,Pädagog. Hochschule,49.419452,8.669885,,0
125237,Henkel-Teroson-Str.,49.406666,8.651602,,0
600606,Popakademie,49.497049,8.457635,,0
600605,Popakademie,49.496365,8.457463,,0
474306,Oppau Friedhof,49.521872,8.40867,,0
474305,Oppau Friedhof,49.5219,8.408725,,0
236005,Thomashaus,49.466404,8.50673,,0
236006,Thomashaus,49.466539,8.506344,,0
255506,Bartholomäuskirche,49.546042,8.446708,,0
202806,Wolfsgrube,49.525495,8.388433,,0
202805,Wolfsgrube,49.524991,8.388851,,0
752236,Drehbrücke,49.470631,8.453509,,0
133201,Augustinum,49.362895,8.703482,,0
133202,Augustinum,49.362937,8.703578,,0
265905,Fürstenwalder Weg,49.510348,8.535505,,0
265906,Fürstenwalder Weg,49.510302,8.53557,,0
207505,Goerdelerplatz,49.490116,8.431004,,0
207506,Goerdelerplatz,49.489314,8.431685,,0
243206,Lange Rötterstraße,49.496099,8.486959,,0
243205,Lange Rötterstraße,49.495968,8.486351,,0
233705,Bastion,49.5177,8.466028,,0
670906,Neckarh. Friedhof,49.462029,8.598693,,0
233706,Bastion,49.517764,8.466022,,0
252605,Chiemseestraße,49.417233,8.534188,,0
252606,Chiemseestraße,49.417112,8.534074,,0
256005,Hanfstraße,49.538258,8.451246,,0
242406,Ida-Scipio-Heim,49.499224,8.480151,,0
144403,Hkrz Marktplatz,49.48486,8.79662,,0
242405,Ida-Scipio-Heim,49.499058,8.481445,,0
251906,Lucas-Cranach-Straße,49.478482,8.512939,,0
327806,Luzenberg Ost,49.515784,8.476052,,0
209606,LU Rathaus,49.484142,8.441094,http://www.rnv-online.de/liniennetz/wichtige-umsteigepunkte.html,0
256605,Scharhof,49.560164,8.447929,,0
256607,Scharhof,49.560017,8.447739,,0
188402,Moltkestr.,49.34553,8.69231,,0
126501,Erlenweg,49.377867,8.677343,,0
126502,Erlenweg,49.377003,8.677228,,0
258805,Hochstätt,49.453211,8.539355,,0
258806,Hochstätt,49.452516,8.538319,,0
127901,Tullastr.,49.36536,8.679658,,0
231702,Feudenheim Kirche,49.486306,8.53048,,0
231701,Feudenheim Kirche,49.486538,8.530683,,0
231706,Feudenheim Kirche,49.486576,8.531426,,0
231705,Feudenheim Kirche,49.486745,8.530608,,0
679504,Messplatz,49.391935,8.675802,,0
238405,Meeräckerplatz,49.469486,8.47167,,0
713502,Speyererhof,49.395546,8.709353,,0
238401,Meeräckerplatz,49.469235,8.471359,,0
209601,LU Rathaus,49.485088,8.443214,http://www.rnv-online.de/liniennetz/wichtige-umsteigepunkte.html,0
209602,LU Rathaus,49.485195,8.443208,http://www.rnv-online.de/liniennetz/wichtige-umsteigepunkte.html,0
209605,LU Rathaus,49.484255,8.440965,http://www.rnv-online.de/liniennetz/wichtige-umsteigepunkte.html,0
214606,Adolf-Kolping-Straße,49.494499,8.362504,,0
206907,BBS Franz-Zang-Str.,49.468388,8.420074,,0
206906,BBS Franz-Zang-Str.,49.470338,8.420885,,0
206905,BBS Franz-Zang-Str.,49.469311,8.420092,,0
